sample_index,GHSOM_cluster,metadata_index
3717,9,3717
3718,17,3718
3719,12,3719
3720,8,3720
3721,13,3721
3722,7,3722
3723,20,3723
3724,14,3724
3725,9,3725
3726,9,3726
3727,25,3727
3728,10,3728
3729,10,3729
3730,17,3730
3731,8,3731
3732,9,3732
3733,5,3733
3734,5,3734
3735,8,3735
3736,12,3736
3737,17,3737
3738,9,3738
3739,14,3739
3740,21,3740
3741,12,3741
3742,8,3742
3743,13,3743
3744,6,3744
3745,13,3745
3746,12,3746
3747,5,3747
3748,17,3748
3749,9,3749
3750,4,3750
3751,17,3751
3752,20,3752
3753,28,3753
3754,17,3754
3755,10,3755
3756,13,3756
3757,6,3757
3758,25,3758
3759,7,3759
3760,14,3760
3761,13,3761
3762,26,3762
3763,9,3763
3764,13,3764
3765,12,3765
3766,12,3766
3767,6,3767
3768,4,3768
3769,14,3769
3770,4,3770
3771,9,3771
3772,14,3772
3773,10,3773
3774,14,3774
3775,12,3775
3776,8,3776
3777,8,3777
3778,9,3778
3779,7,3779
3780,17,3780
3781,13,3781
3782,6,3782
3783,3,3783
3784,10,3784
3785,7,3785
3786,17,3786
3787,7,3787
3788,7,3788
3789,14,3789
3790,6,3790
3791,8,3791
3792,7,3792
3793,12,3793
3794,15,3794
3795,25,3795
3796,5,3796
3797,3,3797
3798,8,3798
3799,4,3799
3800,28,3800
3801,10,3801
3802,3,3802
3803,13,3803
3804,7,3804
3805,19,3805
3806,12,3806
3807,10,3807
3808,19,3808
3809,3,3809
3810,20,3810
3811,6,3811
3812,26,3812
3813,14,3813
3814,8,3814
3815,9,3815
3816,7,3816
3817,12,3817
3818,17,3818
3819,26,3819
3820,15,3820
3821,13,3821
3822,12,3822
3823,17,3823
3824,12,3824
3825,13,3825
3826,5,3826
3827,20,3827
3828,8,3828
3829,6,3829
3830,9,3830
3831,6,3831
3832,20,3832
3833,13,3833
3834,7,3834
3835,12,3835
3836,4,3836
3837,12,3837
3838,12,3838
3839,7,3839
3840,7,3840
3841,3,3841
3842,15,3842
3843,7,3843
3844,24,3844
3845,27,3845
3846,5,3846
3847,4,3847
3848,21,3848
3849,8,3849
3850,17,3850
3851,13,3851
3852,17,3852
3853,5,3853
3854,21,3854
3855,14,3855
3856,12,3856
3857,15,3857
3858,25,3858
3859,10,3859
3860,5,3860
3861,15,3861
3862,21,3862
3863,4,3863
3864,8,3864
3865,5,3865
3866,14,3866
3867,5,3867
3868,3,3868
3869,4,3869
3870,17,3870
3871,7,3871
3872,26,3872
3873,7,3873
3874,17,3874
3875,12,3875
3876,4,3876
3877,9,3877
3878,6,3878
3879,6,3879
3880,9,3880
3881,19,3881
3882,20,3882
3883,13,3883
3884,8,3884
3885,4,3885
3886,21,3886
3887,13,3887
3888,5,3888
3889,7,3889
3890,13,3890
3891,7,3891
3892,9,3892
3893,10,3893
3894,15,3894
3895,7,3895
3896,8,3896
3897,6,3897
3898,17,3898
3899,4,3899
3900,6,3900
3901,21,3901
3902,4,3902
3903,7,3903
3904,15,3904
3905,7,3905
3906,28,3906
3907,14,3907
3908,10,3908
3909,10,3909
3910,17,3910
3911,5,3911
3912,13,3912
3913,9,3913
3914,7,3914
3915,6,3915
3916,12,3916
3917,10,3917
3918,10,3918
3919,8,3919
3920,13,3920
3921,4,3921
3922,3,3922
3923,3,3923
3924,7,3924
3925,9,3925
3926,12,3926
3927,19,3927
3928,7,3928
3929,14,3929
3930,6,3930
3931,4,3931
3932,17,3932
3933,3,3933
3934,6,3934
3935,4,3935
3936,7,3936
3937,6,3937
3938,6,3938
3939,10,3939
3940,5,3940
3941,8,3941
3942,10,3942
3943,5,3943
3944,7,3944
3945,28,3945
3946,12,3946
3947,3,3947
3948,9,3948
3949,3,3949
3950,17,3950
3951,17,3951
3952,6,3952
3953,7,3953
3954,5,3954
3955,6,3955
3956,3,3956
3957,13,3957
3958,13,3958
3959,7,3959
3960,3,3960
3961,10,3961
3962,15,3962
3963,10,3963
3964,9,3964
3965,8,3965
3966,7,3966
3967,9,3967
3968,20,3968
3969,3,3969
3970,12,3970
3971,7,3971
3972,6,3972
3973,10,3973
3974,7,3974
3975,3,3975
3976,5,3976
3977,20,3977
3978,7,3978
3979,13,3979
3980,8,3980
3981,13,3981
3982,10,3982
3983,3,3983
3984,19,3984
3985,13,3985
3986,7,3986
3987,17,3987
3988,7,3988
3989,7,3989
3990,17,3990
3991,10,3991
3992,10,3992
3993,4,3993
3994,12,3994
3995,17,3995
3996,8,3996
3997,10,3997
3998,8,3998
3999,25,3999
4000,7,4000
4001,7,4001
4002,6,4002
4003,13,4003
4004,3,4004
4005,14,4005
4006,10,4006
4007,20,4007
4008,14,4008
4009,15,4009
4010,14,4010
4011,3,4011
4012,7,4012
4013,13,4013
4014,13,4014
4015,9,4015
4016,10,4016
4017,22,4017
4018,12,4018
4019,10,4019
4020,21,4020
4021,7,4021
4022,3,4022
4023,15,4023
4024,9,4024
4025,15,4025
4026,9,4026
4027,14,4027
4028,13,4028
4029,6,4029
4030,13,4030
4031,5,4031
4032,3,4032
4033,9,4033
4034,14,4034
4035,4,4035
4036,7,4036
4037,7,4037
4038,13,4038
4039,15,4039
4040,3,4040
4041,15,4041
4042,10,4042
4043,7,4043
4044,3,4044
4045,7,4045
4046,20,4046
4047,6,4047
4048,4,4048
4049,17,4049
4050,10,4050
4051,9,4051
4052,10,4052
4053,8,4053
4054,22,4054
4055,4,4055
4056,17,4056
4057,14,4057
4058,10,4058
4059,12,4059
4060,7,4060
4061,28,4061
4062,26,4062
4063,7,4063
4064,9,4064
4065,4,4065
4066,13,4066
4067,6,4067
4068,4,4068
4069,3,4069
4070,20,4070
4071,5,4071
4072,7,4072
4073,8,4073
4074,5,4074
4075,7,4075
4076,24,4076
4077,6,4077
4078,7,4078
4079,12,4079
4080,26,4080
4081,10,4081
4082,10,4082
4083,20,4083
4084,9,4084
4085,4,4085
4086,13,4086
4087,20,4087
4088,13,4088
4089,3,4089
4090,28,4090
4091,9,4091
4092,3,4092
4093,9,4093
4094,5,4094
4095,10,4095
4096,22,4096
4097,28,4097
4098,17,4098
4099,14,4099
4100,9,4100
4101,7,4101
4102,7,4102
4103,10,4103
4104,3,4104
4105,22,4105
4106,12,4106
4107,20,4107
4108,13,4108
4109,9,4109
4110,7,4110
4111,4,4111
4112,12,4112
4113,12,4113
4114,17,4114
4115,14,4115
4116,10,4116
4117,12,4117
4118,6,4118
4119,17,4119
4120,7,4120
4121,3,4121
4122,17,4122
4123,7,4123
4124,4,4124
4125,4,4125
4126,9,4126
4127,7,4127
4128,12,4128
4129,10,4129
4130,12,4130
4131,13,4131
4132,7,4132
4133,12,4133
4134,13,4134
4135,7,4135
4136,10,4136
4137,5,4137
4138,5,4138
4139,20,4139
4140,9,4140
4141,7,4141
4142,7,4142
4143,28,4143
4144,9,4144
4145,9,4145
4146,13,4146
4147,4,4147
4148,9,4148
4149,13,4149
4150,10,4150
4151,7,4151
4152,13,4152
4153,19,4153
4154,22,4154
4155,8,4155
4156,13,4156
4157,9,4157
4158,10,4158
4159,7,4159
4160,3,4160
4161,3,4161
4162,8,4162
4163,14,4163
4164,3,4164
4165,25,4165
4166,17,4166
4167,17,4167
4168,20,4168
4169,3,4169
4170,6,4170
4171,6,4171
4172,5,4172
4173,10,4173
4174,19,4174
4175,13,4175
4176,22,4176
4177,8,4177
4178,3,4178
4179,13,4179
4180,7,4180
4181,6,4181
4182,3,4182
4183,6,4183
4184,8,4184
4185,17,4185
4186,12,4186
4187,7,4187
4188,21,4188
4189,15,4189
4190,22,4190
4191,3,4191
4192,15,4192
4193,7,4193
4194,20,4194
4195,17,4195
4196,14,4196
4197,13,4197
4198,17,4198
4199,5,4199
4200,4,4200
4201,7,4201
4202,7,4202
4203,6,4203
4204,8,4204
4205,5,4205
4206,17,4206
4207,10,4207
4208,19,4208
4209,10,4209
4210,10,4210
4211,3,4211
4212,10,4212
4213,28,4213
4214,12,4214
4215,10,4215
4216,9,4216
4217,7,4217
4218,21,4218
4219,14,4219
4220,7,4220
4221,4,4221
4222,15,4222
4223,7,4223
4224,13,4224
4225,22,4225
4226,6,4226
4227,13,4227
4228,20,4228
4229,7,4229
4230,4,4230
4231,7,4231
4232,15,4232
4233,5,4233
4234,3,4234
4235,20,4235
4236,17,4236
4237,12,4237
4238,8,4238
4239,14,4239
4240,20,4240
4241,14,4241
4242,7,4242
4243,13,4243
4244,20,4244
4245,13,4245
4246,9,4246
4247,13,4247
4248,19,4248
4249,7,4249
4250,12,4250
4251,4,4251
4252,9,4252
4253,7,4253
4254,4,4254
4255,3,4255
4256,10,4256
4257,5,4257
4258,24,4258
4259,17,4259
4260,22,4260
4261,5,4261
4262,26,4262
4263,7,4263
4264,7,4264
4265,15,4265
4266,3,4266
4267,4,4267
4268,6,4268
4269,4,4269
4270,7,4270
4271,5,4271
4272,7,4272
4273,9,4273
4274,17,4274
4275,6,4275
4276,10,4276
4277,3,4277
4278,14,4278
4279,7,4279
4280,12,4280
4281,20,4281
4282,17,4282
4283,6,4283
4284,3,4284
4285,6,4285
4286,6,4286
4287,7,4287
4288,20,4288
4289,8,4289
4290,10,4290
4291,9,4291
4292,17,4292
4293,21,4293
4294,5,4294
4295,10,4295
4296,15,4296
4297,3,4297
4298,5,4298
4299,13,4299
4300,12,4300
4301,7,4301
4302,15,4302
4303,6,4303
4304,7,4304
4305,17,4305
4306,7,4306
4307,7,4307
4308,10,4308
4309,6,4309
4310,13,4310
4311,10,4311
4312,24,4312
4313,22,4313
4314,10,4314
4315,3,4315
4316,7,4316
4317,4,4317
4318,7,4318
4319,13,4319
4320,14,4320
4321,15,4321
4322,12,4322
4323,7,4323
4324,12,4324
4325,17,4325
4326,10,4326
4327,9,4327
4328,17,4328
4329,12,4329
4330,10,4330
4331,9,4331
4332,7,4332
4333,12,4333
4334,7,4334
4335,5,4335
4336,4,4336
4337,17,4337
4338,13,4338
4339,10,4339
4340,17,4340
4341,5,4341
4342,7,4342
4343,7,4343
4344,12,4344
4345,4,4345
4346,14,4346
4347,7,4347
4348,9,4348
4349,7,4349
4350,7,4350
4351,7,4351
4352,6,4352
4353,5,4353
4354,5,4354
4355,17,4355
4356,7,4356
4357,13,4357
4358,3,4358
4359,14,4359
4360,10,4360
4361,3,4361
4362,7,4362
4363,4,4363
4364,9,4364
4365,4,4365
4366,7,4366
4367,15,4367
4368,25,4368
4369,27,4369
4370,20,4370
4371,3,4371
4372,8,4372
4373,4,4373
4374,3,4374
4375,6,4375
4376,22,4376
4377,10,4377
4378,9,4378
4379,7,4379
4380,3,4380
4381,14,4381
4382,6,4382
4383,22,4383
4384,20,4384
4385,13,4385
4386,6,4386
4387,12,4387
4388,8,4388
4389,12,4389
4390,8,4390
4391,3,4391
4392,27,4392
4393,22,4393
4394,15,4394
4395,13,4395
4396,3,4396
4397,9,4397
4398,13,4398
4399,7,4399
4400,7,4400
4401,17,4401
4402,6,4402
4403,9,4403
4404,9,4404
4405,9,4405
4406,12,4406
4407,17,4407
4408,6,4408
4409,3,4409
4410,13,4410
4411,13,4411
4412,3,4412
4413,5,4413
4414,7,4414
4415,3,4415
4416,13,4416
4417,14,4417
4418,4,4418
4419,3,4419
4420,7,4420
4421,5,4421
4422,13,4422
4423,13,4423
4424,13,4424
4425,3,4425
4426,15,4426
4427,15,4427
4428,5,4428
4429,12,4429
4430,7,4430
4431,13,4431
4432,6,4432
4433,3,4433
4434,25,4434
4435,12,4435
4436,17,4436
4437,3,4437
4438,5,4438
4439,14,4439
4440,8,4440
4441,10,4441
4442,14,4442
4443,7,4443
4444,20,4444
4445,3,4445
4446,22,4446
4447,9,4447
4448,6,4448
4449,24,4449
4450,15,4450
4451,17,4451
4452,14,4452
4453,10,4453
4454,14,4454
4455,14,4455
4456,13,4456
4457,13,4457
4458,10,4458
4459,13,4459
4460,10,4460
4461,13,4461
4462,17,4462
4463,13,4463
4464,15,4464
4465,10,4465
4466,7,4466
4467,12,4467
4468,20,4468
4469,9,4469
4470,17,4470
4471,7,4471
4472,9,4472
4473,21,4473
4474,13,4474
4475,7,4475
4476,21,4476
4477,10,4477
4478,7,4478
4479,13,4479
4480,9,4480
4481,7,4481
4482,17,4482
4483,14,4483
4484,12,4484
4485,4,4485
4486,7,4486
4487,7,4487
4488,8,4488
4489,3,4489
4490,5,4490
4491,10,4491
4492,14,4492
4493,12,4493
4494,15,4494
4495,12,4495
4496,14,4496
4497,6,4497
4498,20,4498
4499,4,4499
4500,7,4500
4501,3,4501
4502,7,4502
4503,5,4503
4504,7,4504
4505,6,4505
4506,7,4506
4507,27,4507
4508,20,4508
4509,10,4509
4510,10,4510
4511,7,4511
4512,10,4512
4513,12,4513
4514,10,4514
4515,5,4515
4516,6,4516
4517,14,4517
4518,12,4518
4519,8,4519
4520,14,4520
4521,13,4521
4522,24,4522
4523,8,4523
4524,6,4524
4525,10,4525
4526,7,4526
4527,21,4527
4528,8,4528
4529,3,4529
4530,7,4530
4531,10,4531
4532,9,4532
4533,7,4533
4534,13,4534
4535,10,4535
4536,9,4536
4537,17,4537
4538,25,4538
4539,22,4539
4540,7,4540
4541,5,4541
4542,4,4542
4543,10,4543
4544,17,4544
4545,20,4545
4546,4,4546
4547,6,4547
4548,3,4548
4549,7,4549
4550,5,4550
4551,14,4551
4552,3,4552
4553,22,4553
4554,13,4554
4555,10,4555
4556,17,4556
4557,6,4557
4558,3,4558
4559,10,4559
4560,6,4560
4561,13,4561
4562,20,4562
4563,10,4563
4564,3,4564
4565,25,4565
4566,12,4566
4567,9,4567
4568,9,4568
4569,10,4569
4570,15,4570
4571,13,4571
4572,8,4572
4573,4,4573
4574,15,4574
4575,20,4575
4576,17,4576
4577,3,4577
4578,4,4578
4579,7,4579
4580,7,4580
4581,13,4581
4582,4,4582
4583,4,4583
4584,17,4584
4585,9,4585
4586,9,4586
4587,3,4587
4588,10,4588
4589,13,4589
4590,17,4590
4591,20,4591
4592,24,4592
4593,19,4593
4594,22,4594
4595,13,4595
4596,9,4596
4597,3,4597
4598,7,4598
4599,12,4599
4600,7,4600
4601,4,4601
4602,9,4602
4603,7,4603
4604,6,4604
4605,3,4605
4606,6,4606
4607,13,4607
4608,15,4608
4609,10,4609
4610,4,4610
4611,24,4611
4612,13,4612
4613,8,4613
4614,10,4614
4615,3,4615
4616,15,4616
4617,10,4617
4618,6,4618
4619,7,4619
4620,24,4620
4621,5,4621
4622,3,4622
4623,8,4623
4624,5,4624
4625,13,4625
4626,21,4626
4627,14,4627
4628,4,4628
4629,17,4629
4630,3,4630
4631,7,4631
4632,14,4632
4633,15,4633
4634,6,4634
4635,14,4635
4636,9,4636
4637,10,4637
4638,10,4638
4639,3,4639
4640,13,4640
4641,7,4641
4642,3,4642
4643,7,4643
4644,15,4644
4645,7,4645
4646,9,4646
4647,7,4647
4648,17,4648
4649,26,4649
4650,10,4650
4651,20,4651
4652,12,4652
4653,7,4653
4654,12,4654
4655,14,4655
4656,9,4656
4657,3,4657
4658,13,4658
4659,15,4659
4660,12,4660
4661,21,4661
4662,7,4662
4663,6,4663
4664,8,4664
4665,7,4665
4666,13,4666
4667,7,4667
4668,8,4668
4669,15,4669
4670,13,4670
4671,10,4671
4672,10,4672
4673,17,4673
4674,13,4674
4675,9,4675
4676,5,4676
4677,8,4677
4678,5,4678
4679,10,4679
4680,7,4680
4681,7,4681
4682,14,4682
4683,7,4683
4684,4,4684
4685,12,4685
4686,10,4686
4687,12,4687
4688,7,4688
4689,7,4689
4690,3,4690
4691,14,4691
4692,21,4692
4693,9,4693
4694,13,4694
4695,9,4695
4696,8,4696
4697,14,4697
4698,6,4698
4699,22,4699
4700,27,4700
4701,20,4701
4702,9,4702
4703,4,4703
4704,22,4704
4705,22,4705
4706,14,4706
4707,14,4707
4708,7,4708
4709,6,4709
4710,21,4710
4711,17,4711
4712,17,4712
4713,7,4713
4714,7,4714
4715,15,4715
4716,14,4716
4717,17,4717
4718,3,4718
4719,6,4719
4720,8,4720
4721,6,4721
4722,12,4722
4723,10,4723
4724,14,4724
4725,15,4725
4726,9,4726
4727,7,4727
4728,8,4728
4729,7,4729
4730,9,4730
4731,8,4731
4732,9,4732
4733,13,4733
4734,15,4734
4735,7,4735
4736,13,4736
4737,7,4737
4738,9,4738
4739,19,4739
4740,13,4740
4741,15,4741
4742,25,4742
4743,6,4743
4744,21,4744
4745,15,4745
4746,15,4746
4747,9,4747
4748,8,4748
4749,10,4749
4750,12,4750
4751,13,4751
4752,15,4752
4753,9,4753
4754,9,4754
4755,9,4755
4756,17,4756
4757,27,4757
4758,12,4758
4759,3,4759
4760,7,4760
4761,21,4761
4762,14,4762
4763,14,4763
4764,13,4764
4765,24,4765
4766,9,4766
4767,20,4767
4768,10,4768
4769,17,4769
4770,15,4770
4771,9,4771
4772,9,4772
4773,7,4773
4774,14,4774
4775,22,4775
4776,9,4776
4777,14,4777
4778,14,4778
4779,24,4779
4780,12,4780
4781,7,4781
4782,21,4782
4783,8,4783
4784,14,4784
4785,14,4785
4786,7,4786
4787,21,4787
4788,9,4788
4789,14,4789
4790,9,4790
4791,10,4791
4792,13,4792
4793,25,4793
4794,7,4794
4795,8,4795
4796,21,4796
4797,9,4797
4798,10,4798
4799,8,4799
4800,8,4800
4801,22,4801
4802,7,4802
4803,13,4803
4804,4,4804
4805,9,4805
4806,9,4806
4807,12,4807
4808,7,4808
4809,14,4809
4810,13,4810
4811,10,4811
4812,9,4812
4813,15,4813
4814,9,4814
4815,26,4815
4816,21,4816
4817,15,4817
4818,20,4818
4819,8,4819
4820,9,4820
4821,8,4821
4822,21,4822
4823,8,4823
4824,22,4824
4825,17,4825
4826,17,4826
4827,14,4827
4828,4,4828
4829,7,4829
4830,27,4830
4831,3,4831
4832,7,4832
4833,8,4833
4834,21,4834
4835,14,4835
4836,6,4836
4837,20,4837
4838,8,4838
4839,21,4839
4840,7,4840
4841,3,4841
4842,8,4842
4843,7,4843
4844,14,4844
4845,14,4845
4846,8,4846
4847,14,4847
4848,17,4848
4849,8,4849
4850,9,4850
4851,8,4851
4852,12,4852
4853,15,4853
4854,6,4854
4855,8,4855
4856,14,4856
4857,8,4857
4858,8,4858
4859,27,4859
4860,27,4860
4861,17,4861
4862,9,4862
4863,7,4863
4864,9,4864
4865,14,4865
4866,9,4866
4867,9,4867
4868,14,4868
4869,15,4869
4870,9,4870
4871,9,4871
4872,8,4872
4873,9,4873
4874,15,4874
4875,8,4875
4876,9,4876
4877,7,4877
4878,8,4878
4879,3,4879
4880,17,4880
4881,9,4881
4882,9,4882
4883,8,4883
4884,20,4884
4885,14,4885
4886,15,4886
4887,9,4887
4888,7,4888
4889,8,4889
4890,13,4890
4891,15,4891
4892,9,4892
4893,7,4893
4894,9,4894
4895,12,4895
4896,8,4896
4897,14,4897
4898,13,4898
4899,10,4899
4900,9,4900
4901,13,4901
4902,10,4902
4903,12,4903
4904,9,4904
4905,15,4905
4906,9,4906
4907,21,4907
4908,7,4908
4909,12,4909
4910,14,4910
4911,7,4911
4912,20,4912
4913,3,4913
4914,17,4914
4915,21,4915
4916,28,4916
4917,14,4917
4918,10,4918
4919,14,4919
4920,14,4920
4921,13,4921
4922,4,4922
4923,10,4923
4924,6,4924
4925,8,4925
4926,15,4926
4927,19,4927
4928,8,4928
4929,7,4929
4930,14,4930
4931,6,4931
4932,7,4932
4933,20,4933
4934,10,4934
4935,10,4935
4936,14,4936
4937,28,4937
4938,21,4938
4939,28,4939
4940,20,4940
4941,17,4941
4942,13,4942
4943,3,4943
4944,21,4944
4945,9,4945
4946,17,4946
4947,8,4947
4948,15,4948
4949,21,4949
4950,13,4950
4951,9,4951
4952,7,4952
4953,7,4953
4954,9,4954
4955,8,4955
4956,5,4956
4957,21,4957
4958,9,4958
4959,10,4959
4960,9,4960
4961,5,4961
4962,12,4962
4963,8,4963
4964,14,4964
4965,21,4965
4966,17,4966
4967,13,4967
4968,12,4968
4969,14,4969
4970,28,4970
4971,17,4971
4972,9,4972
4973,5,4973
4974,7,4974
4975,13,4975
4976,7,4976
4977,9,4977
4978,19,4978
4979,7,4979
4980,9,4980
4981,14,4981
4982,7,4982
4983,28,4983
4984,12,4984
4985,9,4985
4986,9,4986
4987,15,4987
4988,28,4988
4989,8,4989
4990,13,4990
4991,4,4991
4992,7,4992
4993,7,4993
4994,13,4994
4995,15,4995
4996,17,4996
4997,12,4997
4998,21,4998
4999,5,4999
5000,8,5000
5001,7,5001
5002,21,5002
5003,13,5003
5004,8,5004
5005,10,5005
5006,9,5006
5007,8,5007
5008,5,5008
5009,5,5009
5010,6,5010
5011,8,5011
5012,14,5012
5013,6,5013
5014,20,5014
5015,9,5015
5016,20,5016
5017,24,5017
5018,7,5018
5019,12,5019
5020,10,5020
5021,9,5021
5022,20,5022
5023,8,5023
5024,9,5024
5025,14,5025
5026,10,5026
5027,21,5027
5028,9,5028
5029,8,5029
5030,8,5030
5031,20,5031
5032,14,5032
5033,9,5033
5034,24,5034
5035,12,5035
5036,15,5036
5037,15,5037
5038,9,5038
5039,25,5039
5040,17,5040
5041,12,5041
5042,14,5042
5043,10,5043
5044,22,5044
5045,7,5045
5046,9,5046
5047,14,5047
5048,6,5048
5049,9,5049
5050,13,5050
5051,13,5051
5052,20,5052
5053,9,5053
5054,5,5054
5055,13,5055
5056,9,5056
5057,13,5057
5058,8,5058
5059,28,5059
5060,28,5060
5061,10,5061
5062,17,5062
5063,15,5063
5064,7,5064
5065,15,5065
5066,21,5066
5067,7,5067
5068,10,5068
5069,17,5069
5070,5,5070
5071,19,5071
5072,9,5072
5073,14,5073
5074,4,5074
5075,10,5075
5076,10,5076
5077,17,5077
5078,8,5078
5079,27,5079
5080,14,5080
5081,7,5081
5082,28,5082
5083,9,5083
5084,21,5084
5085,14,5085
5086,8,5086
5087,10,5087
5088,9,5088
5089,7,5089
5090,12,5090
5091,15,5091
5092,28,5092
5093,9,5093
5094,21,5094
5095,14,5095
5096,9,5096
5097,9,5097
5098,5,5098
5099,8,5099
5100,8,5100
5101,14,5101
5102,19,5102
5103,8,5103
5104,22,5104
5105,22,5105
5106,15,5106
5107,6,5107
5108,21,5108
5109,14,5109
5110,8,5110
5111,8,5111
5112,7,5112
5113,9,5113
5114,5,5114
5115,25,5115
5116,14,5116
5117,14,5117
5118,10,5118
5119,8,5119
5120,15,5120
5121,15,5121
5122,12,5122
5123,9,5123
5124,14,5124
5125,9,5125
5126,9,5126
5127,4,5127
5128,14,5128
5129,21,5129
5130,15,5130
5131,9,5131
5132,12,5132
5133,13,5133
5134,6,5134
5135,10,5135
5136,7,5136
5137,13,5137
5138,13,5138
5139,20,5139
5140,9,5140
5141,17,5141
5142,3,5142
5143,13,5143
5144,13,5144
5145,5,5145
5146,22,5146
5147,7,5147
5148,22,5148
5149,14,5149
5150,7,5150
5151,12,5151
5152,8,5152
5153,13,5153
5154,25,5154
5155,10,5155
5156,14,5156
5157,7,5157
5158,8,5158
5159,7,5159
5160,12,5160
5161,7,5161
5162,13,5162
5163,13,5163
5164,9,5164
5165,13,5165
5166,13,5166
5167,9,5167
5168,14,5168
5169,7,5169
5170,10,5170
5171,3,5171
5172,8,5172
5173,9,5173
5174,9,5174
5175,15,5175
5176,28,5176
5177,5,5177
5178,28,5178
5179,21,5179
5180,6,5180
5181,12,5181
5182,8,5182
5183,14,5183
5184,6,5184
5185,14,5185
5186,7,5186
5187,8,5187
5188,13,5188
5189,14,5189
5190,5,5190
5191,15,5191
5192,10,5192
5193,3,5193
5194,13,5194
5195,6,5195
5196,6,5196
5197,13,5197
5198,21,5198
5199,9,5199
5200,14,5200
5201,10,5201
5202,10,5202
5203,5,5203
5204,15,5204
5205,21,5205
5206,13,5206
5207,9,5207
5208,10,5208
5209,14,5209
5210,6,5210
5211,25,5211
5212,15,5212
5213,24,5213
5214,3,5214
5215,15,5215
5216,6,5216
5217,14,5217
5218,9,5218
5219,9,5219
5220,9,5220
5221,12,5221
5222,9,5222
5223,12,5223
5224,8,5224
5225,26,5225
5226,10,5226
5227,7,5227
5228,15,5228
5229,14,5229
5230,9,5230
5231,7,5231
5232,17,5232
5233,9,5233
5234,12,5234
5235,12,5235
5236,13,5236
5237,7,5237
5238,12,5238
5239,9,5239
5240,19,5240
5241,8,5241
5242,3,5242
5243,21,5243
5244,21,5244
5245,3,5245
5246,17,5246
5247,21,5247
5248,4,5248
5249,9,5249
5250,15,5250
5251,13,5251
5252,7,5252
5253,19,5253
5254,27,5254
5255,9,5255
5256,10,5256
5257,12,5257
5258,15,5258
5259,9,5259
5260,9,5260
5261,9,5261
5262,4,5262
5263,4,5263
5264,7,5264
5265,10,5265
5266,13,5266
5267,9,5267
5268,4,5268
5269,20,5269
5270,20,5270
5271,10,5271
5272,7,5272
5273,14,5273
5274,12,5274
5275,8,5275
5276,17,5276
5277,7,5277
5278,7,5278
5279,12,5279
5280,7,5280
5281,9,5281
5282,17,5282
5283,9,5283
5284,7,5284
5285,8,5285
5286,13,5286
5287,7,5287
5288,8,5288
5289,7,5289
5290,14,5290
5291,5,5291
5292,15,5292
5293,10,5293
5294,17,5294
5295,7,5295
5296,10,5296
5297,22,5297
5298,22,5298
5299,21,5299
5300,7,5300
5301,8,5301
5302,5,5302
5303,8,5303
5304,13,5304
5305,7,5305
5306,27,5306
5307,5,5307
5308,14,5308
5309,17,5309
5310,7,5310
5311,8,5311
5312,20,5312
5313,3,5313
5314,7,5314
5315,9,5315
5316,19,5316
5317,22,5317
5318,4,5318
5319,9,5319
5320,27,5320
5321,6,5321
5322,26,5322
5323,9,5323
5324,7,5324
5325,26,5325
5326,4,5326
5327,10,5327
5328,17,5328
5329,20,5329
5330,14,5330
5331,8,5331
5332,8,5332
5333,9,5333
5334,25,5334
5335,8,5335
5336,13,5336
5337,17,5337
5338,7,5338
5339,13,5339
5340,9,5340
5341,8,5341
5342,15,5342
5343,12,5343
5344,8,5344
5345,7,5345
5346,7,5346
5347,6,5347
5348,7,5348
5349,25,5349
5350,7,5350
5351,21,5351
5352,14,5352
5353,6,5353
5354,26,5354
5355,15,5355
5356,9,5356
5357,15,5357
5358,6,5358
5359,4,5359
5360,9,5360
5361,20,5361
5362,21,5362
5363,13,5363
5364,13,5364
5365,21,5365
5366,15,5366
5367,17,5367
5368,8,5368
5369,19,5369
5370,8,5370
5371,10,5371
5372,3,5372
5373,9,5373
5374,14,5374
5375,7,5375
5376,21,5376
5377,10,5377
5378,13,5378
5379,15,5379
5380,21,5380
5381,8,5381
5382,22,5382
5383,5,5383
5384,7,5384
5385,7,5385
5386,8,5386
5387,9,5387
5388,9,5388
5389,8,5389
5390,13,5390
5391,9,5391
5392,5,5392
5393,8,5393
5394,21,5394
5395,9,5395
5396,15,5396
5397,9,5397
5398,14,5398
5399,14,5399
5400,28,5400
5401,19,5401
5402,14,5402
5403,6,5403
5404,14,5404
5405,8,5405
5406,8,5406
5407,8,5407
5408,7,5408
5409,13,5409
5410,10,5410
5411,3,5411
5412,9,5412
5413,7,5413
5414,25,5414
5415,6,5415
5416,15,5416
5417,9,5417
5418,15,5418
5419,9,5419
5420,7,5420
5421,10,5421
5422,9,5422
5423,14,5423
5424,15,5424
5425,6,5425
5426,3,5426
5427,9,5427
5428,21,5428
5429,5,5429
5430,12,5430
5431,8,5431
5432,12,5432
5433,6,5433
5434,3,5434
5435,20,5435
5436,26,5436
5437,21,5437
5438,8,5438
5439,9,5439
5440,9,5440
5441,8,5441
5442,9,5442
5443,22,5443
5444,9,5444
5445,15,5445
5446,8,5446
5447,21,5447
5448,22,5448
5449,10,5449
5450,8,5450
5451,9,5451
5452,9,5452
5453,9,5453
5454,22,5454
5455,7,5455
5456,9,5456
5457,9,5457
5458,14,5458
5459,9,5459
5460,13,5460
5461,13,5461
5462,6,5462
5463,25,5463
