sample_index,GHSOM_cluster,metadata_index
3733,25,3733
3734,19,3734
3735,22,3735
3736,26,3736
3737,5,3737
3738,14,3738
3739,25,3739
3740,2,3740
3741,27,3741
3742,27,3742
3743,5,3743
3744,22,3744
3745,9,3745
3746,10,3746
3747,22,3747
3748,5,3748
3749,21,3749
3750,22,3750
3751,5,3751
3752,10,3752
3753,2,3753
3754,5,3754
3755,13,3755
3756,27,3756
3757,25,3757
3758,12,3758
3759,15,3759
3760,26,3760
3761,2,3761
3762,3,3762
3763,20,3763
3764,23,3764
3765,26,3765
3766,26,3766
3767,22,3767
3768,22,3768
3769,26,3769
3770,22,3770
3771,13,3771
3772,26,3772
3773,8,3773
3774,26,3774
3775,26,3775
3776,22,3776
3777,22,3777
3778,14,3778
3779,15,3779
3780,5,3780
3781,27,3781
3782,22,3782
3783,19,3783
3784,5,3784
3785,18,3785
3786,5,3786
3787,18,3787
3788,18,3788
3789,9,3789
3790,25,3790
3791,23,3791
3792,18,3792
3793,25,3793
3794,9,3794
3795,12,3795
3796,22,3796
3797,25,3797
3798,21,3798
3799,22,3799
3800,4,3800
3801,5,3801
3802,25,3802
3803,27,3803
3804,18,3804
3805,2,3805
3806,26,3806
3807,12,3807
3808,9,3808
3809,22,3809
3810,9,3810
3811,25,3811
3812,3,3812
3813,9,3813
3814,25,3814
3815,18,3815
3816,18,3816
3817,26,3817
3818,4,3818
3819,5,3819
3820,9,3820
3821,9,3821
3822,26,3822
3823,5,3823
3824,23,3824
3825,23,3825
3826,25,3826
3827,9,3827
3828,25,3828
3829,26,3829
3830,14,3830
3831,25,3831
3832,9,3832
3833,9,3833
3834,18,3834
3835,26,3835
3836,25,3836
3837,26,3837
3838,26,3838
3839,18,3839
3840,21,3840
3841,22,3841
3842,9,3842
3843,18,3843
3844,4,3844
3845,5,3845
3846,22,3846
3847,25,3847
3848,2,3848
3849,27,3849
3850,8,3850
3851,27,3851
3852,4,3852
3853,22,3853
3854,2,3854
3855,9,3855
3856,26,3856
3857,7,3857
3858,5,3858
3859,12,3859
3860,18,3860
3861,9,3861
3862,2,3862
3863,22,3863
3864,27,3864
3865,19,3865
3866,9,3866
3867,18,3867
3868,22,3868
3869,22,3869
3870,4,3870
3871,18,3871
3872,5,3872
3873,18,3873
3874,5,3874
3875,25,3875
3876,25,3876
3877,20,3877
3878,22,3878
3879,25,3879
3880,13,3880
3881,9,3881
3882,9,3882
3883,27,3883
3884,13,3884
3885,22,3885
3886,2,3886
3887,27,3887
3888,25,3888
3889,14,3889
3890,14,3890
3891,15,3891
3892,14,3892
3893,12,3893
3894,9,3894
3895,18,3895
3896,20,3896
3897,26,3897
3898,4,3898
3899,25,3899
3900,22,3900
3901,2,3901
3902,22,3902
3903,20,3903
3904,26,3904
3905,15,3905
3906,8,3906
3907,19,3907
3908,5,3908
3909,5,3909
3910,12,3910
3911,19,3911
3912,8,3912
3913,14,3913
3914,18,3914
3915,22,3915
3916,26,3916
3917,8,3917
3918,5,3918
3919,28,3919
3920,9,3920
3921,22,3921
3922,22,3922
3923,19,3923
3924,15,3924
3925,20,3925
3926,25,3926
3927,4,3927
3928,18,3928
3929,25,3929
3930,25,3930
3931,22,3931
3932,5,3932
3933,19,3933
3934,25,3934
3935,25,3935
3936,15,3936
3937,22,3937
3938,25,3938
3939,8,3939
3940,25,3940
3941,22,3941
3942,20,3942
3943,19,3943
3944,14,3944
3945,3,3945
3946,26,3946
3947,19,3947
3948,15,3948
3949,19,3949
3950,4,3950
3951,5,3951
3952,22,3952
3953,18,3953
3954,22,3954
3955,22,3955
3956,22,3956
3957,8,3957
3958,8,3958
3959,18,3959
3960,22,3960
3961,5,3961
3962,10,3962
3963,13,3963
3964,14,3964
3965,23,3965
3966,18,3966
3967,14,3967
3968,9,3968
3969,22,3969
3970,27,3970
3971,18,3971
3972,22,3972
3973,13,3973
3974,18,3974
3975,19,3975
3976,19,3976
3977,8,3977
3978,15,3978
3979,10,3979
3980,14,3980
3981,9,3981
3982,13,3982
3983,22,3983
3984,2,3984
3985,10,3985
3986,18,3986
3987,8,3987
3988,18,3988
3989,18,3989
3990,8,3990
3991,13,3991
3992,13,3992
3993,22,3993
3994,25,3994
3995,13,3995
3996,23,3996
3997,5,3997
3998,28,3998
3999,5,3999
4000,15,4000
4001,18,4001
4002,19,4002
4003,27,4003
4004,19,4004
4005,9,4005
4006,13,4006
4007,7,4007
4008,25,4008
4009,9,4009
4010,26,4010
4011,22,4011
4012,18,4012
4013,27,4013
4014,8,4014
4015,21,4015
4016,13,4016
4017,7,4017
4018,28,4018
4019,13,4019
4020,4,4020
4021,18,4021
4022,19,4022
4023,9,4023
4024,15,4024
4025,9,4025
4026,20,4026
4027,26,4027
4028,28,4028
4029,28,4029
4030,8,4030
4031,22,4031
4032,19,4032
4033,14,4033
4034,10,4034
4035,25,4035
4036,18,4036
4037,15,4037
4038,8,4038
4039,9,4039
4040,22,4040
4041,9,4041
4042,20,4042
4043,15,4043
4044,19,4044
4045,14,4045
4046,9,4046
4047,25,4047
4048,25,4048
4049,5,4049
4050,14,4050
4051,15,4051
4052,13,4052
4053,22,4053
4054,7,4054
4055,25,4055
4056,5,4056
4057,22,4057
4058,13,4058
4059,27,4059
4060,18,4060
4061,4,4061
4062,5,4062
4063,15,4063
4064,14,4064
4065,22,4065
4066,8,4066
4067,25,4067
4068,22,4068
4069,19,4069
4070,9,4070
4071,25,4071
4072,15,4072
4073,27,4073
4074,22,4074
4075,15,4075
4076,12,4076
4077,27,4077
4078,18,4078
4079,27,4079
4080,5,4080
4081,13,4081
4082,5,4082
4083,13,4083
4084,14,4084
4085,22,4085
4086,8,4086
4087,8,4087
4088,23,4088
4089,19,4089
4090,4,4090
4091,15,4091
4092,22,4092
4093,15,4093
4094,22,4094
4095,13,4095
4096,9,4096
4097,3,4097
4098,5,4098
4099,2,4099
4100,14,4100
4101,18,4101
4102,15,4102
4103,5,4103
4104,22,4104
4105,9,4105
4106,26,4106
4107,7,4107
4108,9,4108
4109,14,4109
4110,19,4110
4111,25,4111
4112,14,4112
4113,9,4113
4114,5,4114
4115,26,4115
4116,13,4116
4117,23,4117
4118,25,4118
4119,5,4119
4120,15,4120
4121,22,4121
4122,5,4122
4123,18,4123
4124,22,4124
4125,25,4125
4126,14,4126
4127,18,4127
4128,26,4128
4129,13,4129
4130,26,4130
4131,8,4131
4132,18,4132
4133,26,4133
4134,8,4134
4135,18,4135
4136,13,4136
4137,22,4137
4138,22,4138
4139,8,4139
4140,14,4140
4141,15,4141
4142,18,4142
4143,8,4143
4144,14,4144
4145,14,4145
4146,8,4146
4147,22,4147
4148,14,4148
4149,8,4149
4150,13,4150
4151,18,4151
4152,9,4152
4153,9,4153
4154,7,4154
4155,21,4155
4156,9,4156
4157,14,4157
4158,8,4158
4159,18,4159
4160,25,4160
4161,25,4161
4162,25,4162
4163,9,4163
4164,22,4164
4165,5,4165
4166,5,4166
4167,5,4167
4168,4,4168
4169,25,4169
4170,19,4170
4171,22,4171
4172,18,4172
4173,13,4173
4174,9,4174
4175,13,4175
4176,7,4176
4177,21,4177
4178,19,4178
4179,27,4179
4180,18,4180
4181,25,4181
4182,19,4182
4183,25,4183
4184,22,4184
4185,12,4185
4186,8,4186
4187,14,4187
4188,2,4188
4189,10,4189
4190,7,4190
4191,22,4191
4192,9,4192
4193,18,4193
4194,8,4194
4195,8,4195
4196,9,4196
4197,13,4197
4198,13,4198
4199,22,4199
4200,19,4200
4201,18,4201
4202,18,4202
4203,22,4203
4204,13,4204
4205,19,4205
4206,8,4206
4207,13,4207
4208,2,4208
4209,13,4209
4210,20,4210
4211,19,4211
4212,13,4212
4213,2,4213
4214,26,4214
4215,13,4215
4216,15,4216
4217,18,4217
4218,2,4218
4219,10,4219
4220,15,4220
4221,25,4221
4222,9,4222
4223,18,4223
4224,23,4224
4225,7,4225
4226,25,4226
4227,8,4227
4228,9,4228
4229,18,4229
4230,22,4230
4231,18,4231
4232,9,4232
4233,22,4233
4234,19,4234
4235,9,4235
4236,7,4236
4237,26,4237
4238,27,4238
4239,2,4239
4240,8,4240
4241,9,4241
4242,18,4242
4243,9,4243
4244,9,4244
4245,8,4245
4246,14,4246
4247,28,4247
4248,8,4248
4249,18,4249
4250,8,4250
4251,22,4251
4252,21,4252
4253,18,4253
4254,22,4254
4255,22,4255
4256,13,4256
4257,22,4257
4258,5,4258
4259,13,4259
4260,8,4260
4261,19,4261
4262,5,4262
4263,15,4263
4264,15,4264
4265,9,4265
4266,22,4266
4267,25,4267
4268,25,4268
4269,25,4269
4270,18,4270
4271,19,4271
4272,18,4272
4273,14,4273
4274,13,4274
4275,22,4275
4276,13,4276
4277,19,4277
4278,26,4278
4279,19,4279
4280,9,4280
4281,8,4281
4282,4,4282
4283,25,4283
4284,25,4284
4285,22,4285
4286,25,4286
4287,18,4287
4288,8,4288
4289,22,4289
4290,13,4290
4291,15,4291
4292,4,4292
4293,2,4293
4294,25,4294
4295,13,4295
4296,9,4296
4297,22,4297
4298,25,4298
4299,13,4299
4300,27,4300
4301,18,4301
4302,8,4302
4303,22,4303
4304,18,4304
4305,5,4305
4306,19,4306
4307,15,4307
4308,20,4308
4309,25,4309
4310,9,4310
4311,13,4311
4312,5,4312
4313,7,4313
4314,13,4314
4315,22,4315
4316,18,4316
4317,25,4317
4318,18,4318
4319,27,4319
4320,9,4320
4321,28,4321
4322,25,4322
4323,14,4323
4324,26,4324
4325,5,4325
4326,13,4326
4327,20,4327
4328,5,4328
4329,8,4329
4330,14,4330
4331,14,4331
4332,18,4332
4333,26,4333
4334,18,4334
4335,19,4335
4336,22,4336
4337,5,4337
4338,8,4338
4339,13,4339
4340,5,4340
4341,22,4341
4342,15,4342
4343,18,4343
4344,26,4344
4345,19,4345
4346,9,4346
4347,15,4347
4348,14,4348
4349,18,4349
4350,18,4350
4351,18,4351
4352,25,4352
4353,22,4353
4354,22,4354
4355,5,4355
4356,18,4356
4357,23,4357
4358,19,4358
4359,9,4359
4360,5,4360
4361,22,4361
4362,18,4362
4363,22,4363
4364,14,4364
4365,25,4365
4366,15,4366
4367,9,4367
4368,5,4368
4369,5,4369
4370,8,4370
4371,19,4371
4372,13,4372
4373,25,4373
4374,19,4374
4375,25,4375
4376,2,4376
4377,27,4377
4378,14,4378
4379,15,4379
4380,19,4380
4381,2,4381
4382,25,4382
4383,7,4383
4384,8,4384
4385,8,4385
4386,25,4386
4387,26,4387
4388,27,4388
4389,26,4389
4390,13,4390
4391,22,4391
4392,5,4392
4393,7,4393
4394,28,4394
4395,28,4395
4396,22,4396
4397,15,4397
4398,28,4398
4399,18,4399
4400,18,4400
4401,8,4401
4402,19,4402
4403,14,4403
4404,15,4404
4405,14,4405
4406,27,4406
4407,5,4407
4408,22,4408
4409,19,4409
4410,9,4410
4411,28,4411
4412,22,4412
4413,25,4413
4414,15,4414
4415,19,4415
4416,8,4416
4417,26,4417
4418,22,4418
4419,19,4419
4420,18,4420
4421,22,4421
4422,28,4422
4423,8,4423
4424,23,4424
4425,19,4425
4426,9,4426
4427,9,4427
4428,18,4428
4429,27,4429
4430,18,4430
4431,8,4431
4432,22,4432
4433,19,4433
4434,5,4434
4435,8,4435
4436,5,4436
4437,22,4437
4438,22,4438
4439,9,4439
4440,27,4440
4441,13,4441
4442,9,4442
4443,18,4443
4444,8,4444
4445,19,4445
4446,9,4446
4447,14,4447
4448,25,4448
4449,5,4449
4450,9,4450
4451,5,4451
4452,25,4452
4453,13,4453
4454,9,4454
4455,10,4455
4456,23,4456
4457,27,4457
4458,5,4458
4459,27,4459
4460,13,4460
4461,8,4461
4462,5,4462
4463,28,4463
4464,9,4464
4465,13,4465
4466,18,4466
4467,28,4467
4468,9,4468
4469,14,4469
4470,5,4470
4471,18,4471
4472,14,4472
4473,2,4473
4474,8,4474
4475,20,4475
4476,2,4476
4477,13,4477
4478,15,4478
4479,9,4479
4480,14,4480
4481,18,4481
4482,13,4482
4483,22,4483
4484,22,4484
4485,25,4485
4486,18,4486
4487,18,4487
4488,14,4488
4489,22,4489
4490,22,4490
4491,13,4491
4492,26,4492
4493,27,4493
4494,28,4494
4495,26,4495
4496,26,4496
4497,22,4497
4498,9,4498
4499,25,4499
4500,14,4500
4501,22,4501
4502,18,4502
4503,19,4503
4504,18,4504
4505,25,4505
4506,18,4506
4507,5,4507
4508,9,4508
4509,14,4509
4510,5,4510
4511,14,4511
4512,13,4512
4513,26,4513
4514,13,4514
4515,22,4515
4516,22,4516
4517,22,4517
4518,28,4518
4519,14,4519
4520,26,4520
4521,9,4521
4522,5,4522
4523,18,4523
4524,25,4524
4525,13,4525
4526,18,4526
4527,2,4527
4528,27,4528
4529,22,4529
4530,18,4530
4531,13,4531
4532,18,4532
4533,18,4533
4534,8,4534
4535,20,4535
4536,14,4536
4537,5,4537
4538,5,4538
4539,9,4539
4540,14,4540
4541,22,4541
4542,22,4542
4543,13,4543
4544,5,4544
4545,9,4545
4546,22,4546
4547,22,4547
4548,19,4548
4549,15,4549
4550,22,4550
4551,26,4551
4552,19,4552
4553,7,4553
4554,8,4554
4555,13,4555
4556,5,4556
4557,22,4557
4558,22,4558
4559,5,4559
4560,22,4560
4561,8,4561
4562,9,4562
4563,20,4563
4564,22,4564
4565,5,4565
4566,27,4566
4567,21,4567
4568,15,4568
4569,5,4569
4570,9,4570
4571,7,4571
4572,27,4572
4573,22,4573
4574,9,4574
4575,9,4575
4576,5,4576
4577,22,4577
4578,22,4578
4579,18,4579
4580,18,4580
4581,13,4581
4582,25,4582
4583,22,4583
4584,5,4584
4585,15,4585
4586,20,4586
4587,22,4587
4588,13,4588
4589,26,4589
4590,5,4590
4591,4,4591
4592,5,4592
4593,8,4593
4594,7,4594
4595,8,4595
4596,15,4596
4597,22,4597
4598,18,4598
4599,26,4599
4600,18,4600
4601,25,4601
4602,20,4602
4603,18,4603
4604,27,4604
4605,19,4605
4606,25,4606
4607,8,4607
4608,7,4608
4609,13,4609
4610,25,4610
4611,5,4611
4612,20,4612
4613,18,4613
4614,14,4614
4615,19,4615
4616,9,4616
4617,13,4617
4618,22,4618
4619,18,4619
4620,5,4620
4621,19,4621
4622,22,4622
4623,13,4623
4624,22,4624
4625,8,4625
4626,9,4626
4627,2,4627
4628,25,4628
4629,5,4629
4630,19,4630
4631,18,4631
4632,22,4632
4633,9,4633
4634,25,4634
4635,9,4635
4636,18,4636
4637,5,4637
4638,13,4638
4639,25,4639
4640,10,4640
4641,19,4641
4642,22,4642
4643,18,4643
4644,9,4644
4645,18,4645
4646,20,4646
4647,18,4647
4648,5,4648
4649,3,4649
4650,13,4650
4651,9,4651
4652,28,4652
4653,14,4653
4654,8,4654
4655,10,4655
4656,14,4656
4657,19,4657
4658,8,4658
4659,9,4659
4660,26,4660
4661,2,4661
4662,18,4662
4663,25,4663
4664,22,4664
4665,18,4665
4666,27,4666
4667,18,4667
4668,22,4668
4669,7,4669
4670,8,4670
4671,13,4671
4672,13,4672
4673,4,4673
4674,2,4674
4675,12,4675
4676,19,4676
4677,14,4677
4678,22,4678
4679,12,4679
4680,15,4680
4681,18,4681
4682,2,4682
4683,15,4683
4684,25,4684
4685,26,4685
4686,12,4686
4687,9,4687
4688,15,4688
4689,15,4689
4690,22,4690
4691,26,4691
4692,2,4692
4693,14,4693
4694,26,4694
4695,14,4695
4696,14,4696
4697,9,4697
4698,22,4698
4699,4,4699
4700,5,4700
4701,8,4701
4702,13,4702
4703,22,4703
4704,10,4704
4705,9,4705
4706,10,4706
4707,26,4707
4708,15,4708
4709,25,4709
4710,2,4710
4711,8,4711
4712,8,4712
4713,15,4713
4714,18,4714
4715,28,4715
4716,26,4716
4717,8,4717
4718,22,4718
4719,13,4719
4720,23,4720
4721,14,4721
4722,27,4722
4723,13,4723
4724,2,4724
4725,9,4725
4726,15,4726
4727,18,4727
4728,20,4728
4729,18,4729
4730,23,4730
4731,13,4731
4732,15,4732
4733,23,4733
4734,9,4734
4735,18,4735
4736,13,4736
4737,18,4737
4738,14,4738
4739,2,4739
4740,13,4740
4741,7,4741
4742,5,4742
4743,14,4743
4744,2,4744
4745,7,4745
4746,7,4746
4747,15,4747
4748,18,4748
4749,13,4749
4750,27,4750
4751,9,4751
4752,9,4752
4753,14,4753
4754,14,4754
4755,15,4755
4756,8,4756
4757,3,4757
4758,27,4758
4759,22,4759
4760,15,4760
4761,9,4761
4762,9,4762
4763,9,4763
4764,13,4764
4765,3,4765
4766,15,4766
4767,3,4767
4768,14,4768
4769,8,4769
4770,9,4770
4771,14,4771
4772,15,4772
4773,15,4773
4774,26,4774
4775,26,4775
4776,15,4776
4777,26,4777
4778,9,4778
4779,3,4779
4780,27,4780
4781,18,4781
4782,2,4782
4783,23,4783
4784,9,4784
4785,9,4785
4786,18,4786
4787,2,4787
4788,15,4788
4789,26,4789
4790,21,4790
4791,13,4791
4792,9,4792
4793,5,4793
4794,18,4794
4795,22,4795
4796,2,4796
4797,23,4797
4798,13,4798
4799,14,4799
4800,22,4800
4801,8,4801
4802,18,4802
4803,8,4803
4804,22,4804
4805,15,4805
4806,12,4806
4807,26,4807
4808,15,4808
4809,26,4809
4810,8,4810
4811,14,4811
4812,15,4812
4813,9,4813
4814,21,4814
4815,3,4815
4816,2,4816
4817,9,4817
4818,8,4818
4819,23,4819
4820,14,4820
4821,14,4821
4822,2,4822
4823,14,4823
4824,7,4824
4825,8,4825
4826,8,4826
4827,9,4827
4828,25,4828
4829,15,4829
4830,5,4830
4831,22,4831
4832,18,4832
4833,14,4833
4834,2,4834
4835,2,4835
4836,14,4836
4837,4,4837
4838,20,4838
4839,2,4839
4840,14,4840
4841,22,4841
4842,18,4842
4843,18,4843
4844,9,4844
4845,10,4845
4846,21,4846
4847,26,4847
4848,8,4848
4849,14,4849
4850,14,4850
4851,14,4851
4852,9,4852
4853,7,4853
4854,14,4854
4855,13,4855
4856,2,4856
4857,14,4857
4858,27,4858
4859,5,4859
4860,5,4860
4861,9,4861
4862,15,4862
4863,18,4863
4864,15,4864
4865,9,4865
4866,12,4866
4867,13,4867
4868,2,4868
4869,9,4869
4870,15,4870
4871,15,4871
4872,18,4872
4873,14,4873
4874,9,4874
4875,18,4875
4876,13,4876
4877,18,4877
4878,13,4878
4879,22,4879
4880,4,4880
4881,15,4881
4882,14,4882
4883,13,4883
4884,28,4884
4885,2,4885
4886,9,4886
4887,20,4887
4888,18,4888
4889,13,4889
4890,28,4890
4891,9,4891
4892,15,4892
4893,18,4893
4894,20,4894
4895,26,4895
4896,23,4896
4897,26,4897
4898,9,4898
4899,13,4899
4900,15,4900
4901,8,4901
4902,5,4902
4903,26,4903
4904,14,4904
4905,9,4905
4906,14,4906
4907,9,4907
4908,18,4908
4909,9,4909
4910,9,4910
4911,18,4911
4912,9,4912
4913,19,4913
4914,8,4914
4915,2,4915
4916,3,4916
4917,9,4917
4918,5,4918
4919,9,4919
4920,25,4920
4921,8,4921
4922,22,4922
4923,12,4923
4924,14,4924
4925,14,4925
4926,2,4926
4927,2,4927
4928,14,4928
4929,15,4929
4930,26,4930
4931,23,4931
4932,15,4932
4933,9,4933
4934,8,4934
4935,13,4935
4936,9,4936
4937,3,4937
4938,7,4938
4939,8,4939
4940,4,4940
4941,8,4941
4942,4,4942
4943,22,4943
4944,2,4944
4945,12,4945
4946,5,4946
4947,14,4947
4948,2,4948
4949,2,4949
4950,23,4950
4951,14,4951
4952,20,4952
4953,20,4953
4954,18,4954
4955,13,4955
4956,19,4956
4957,2,4957
4958,14,4958
4959,14,4959
4960,14,4960
4961,15,4961
4962,10,4962
4963,23,4963
4964,2,4964
4965,2,4965
4966,8,4966
4967,28,4967
4968,9,4968
4969,10,4969
4970,4,4970
4971,3,4971
4972,14,4972
4973,22,4973
4974,15,4974
4975,28,4975
4976,14,4976
4977,14,4977
4978,3,4978
4979,15,4979
4980,23,4980
4981,2,4981
4982,15,4982
4983,2,4983
4984,28,4984
4985,15,4985
4986,20,4986
4987,7,4987
4988,2,4988
4989,23,4989
4990,13,4990
4991,22,4991
4992,18,4992
4993,18,4993
4994,28,4994
4995,9,4995
4996,5,4996
4997,27,4997
4998,2,4998
4999,22,4999
5000,18,5000
5001,20,5001
5002,2,5002
5003,13,5003
5004,14,5004
5005,20,5005
5006,14,5006
5007,23,5007
5008,22,5008
5009,18,5009
5010,14,5010
5011,14,5011
5012,2,5012
5013,13,5013
5014,8,5014
5015,15,5015
5016,8,5016
5017,3,5017
5018,14,5018
5019,13,5019
5020,13,5020
5021,15,5021
5022,9,5022
5023,14,5023
5024,13,5024
5025,9,5025
5026,5,5026
5027,2,5027
5028,14,5028
5029,14,5029
5030,14,5030
5031,8,5031
5032,9,5032
5033,12,5033
5034,5,5034
5035,27,5035
5036,7,5036
5037,26,5037
5038,14,5038
5039,5,5039
5040,13,5040
5041,22,5041
5042,9,5042
5043,14,5043
5044,2,5044
5045,15,5045
5046,14,5046
5047,26,5047
5048,22,5048
5049,13,5049
5050,9,5050
5051,8,5051
5052,28,5052
5053,15,5053
5054,14,5054
5055,8,5055
5056,14,5056
5057,13,5057
5058,13,5058
5059,2,5059
5060,3,5060
5061,14,5061
5062,27,5062
5063,9,5063
5064,15,5064
5065,2,5065
5066,2,5066
5067,18,5067
5068,20,5068
5069,4,5069
5070,22,5070
5071,8,5071
5072,13,5072
5073,2,5073
5074,25,5074
5075,13,5075
5076,23,5076
5077,5,5077
5078,14,5078
5079,5,5079
5080,2,5080
5081,18,5081
5082,4,5082
5083,14,5083
5084,2,5084
5085,2,5085
5086,13,5086
5087,12,5087
5088,15,5088
5089,15,5089
5090,23,5090
5091,9,5091
5092,3,5092
5093,14,5093
5094,2,5094
5095,9,5095
5096,14,5096
5097,15,5097
5098,15,5098
5099,22,5099
5100,14,5100
5101,10,5101
5102,7,5102
5103,20,5103
5104,9,5104
5105,4,5105
5106,9,5106
5107,25,5107
5108,2,5108
5109,9,5109
5110,13,5110
5111,13,5111
5112,18,5112
5113,15,5113
5114,22,5114
5115,5,5115
5116,9,5116
5117,10,5117
5118,12,5118
5119,20,5119
5120,9,5120
5121,2,5121
5122,9,5122
5123,14,5123
5124,26,5124
5125,14,5125
5126,14,5126
5127,25,5127
5128,10,5128
5129,2,5129
5130,7,5130
5131,14,5131
5132,9,5132
5133,13,5133
5134,25,5134
5135,22,5135
5136,18,5136
5137,8,5137
5138,9,5138
5139,8,5139
5140,13,5140
5141,5,5141
5142,25,5142
5143,9,5143
5144,13,5144
5145,15,5145
5146,9,5146
5147,18,5147
5148,10,5148
5149,10,5149
5150,18,5150
5151,23,5151
5152,14,5152
5153,23,5153
5154,5,5154
5155,12,5155
5156,26,5156
5157,15,5157
5158,13,5158
5159,18,5159
5160,25,5160
5161,14,5161
5162,23,5162
5163,8,5163
5164,12,5164
5165,8,5165
5166,13,5166
5167,12,5167
5168,26,5168
5169,19,5169
5170,23,5170
5171,25,5171
5172,22,5172
5173,15,5173
5174,14,5174
5175,9,5175
5176,3,5176
5177,22,5177
5178,3,5178
5179,2,5179
5180,25,5180
5181,13,5181
5182,13,5182
5183,26,5183
5184,14,5184
5185,10,5185
5186,18,5186
5187,13,5187
5188,13,5188
5189,2,5189
5190,18,5190
5191,8,5191
5192,14,5192
5193,22,5193
5194,7,5194
5195,22,5195
5196,25,5196
5197,8,5197
5198,2,5198
5199,15,5199
5200,2,5200
5201,5,5201
5202,23,5202
5203,22,5203
5204,10,5204
5205,2,5205
5206,23,5206
5207,18,5207
5208,12,5208
5209,10,5209
5210,22,5210
5211,5,5211
5212,9,5212
5213,9,5213
5214,26,5214
5215,9,5215
5216,22,5216
5217,26,5217
5218,14,5218
5219,15,5219
5220,20,5220
5221,25,5221
5222,14,5222
5223,9,5223
5224,23,5224
5225,5,5225
5226,14,5226
5227,15,5227
5228,9,5228
5229,10,5229
5230,15,5230
5231,18,5231
5232,8,5232
5233,15,5233
5234,26,5234
5235,26,5235
5236,28,5236
5237,18,5237
5238,13,5238
5239,23,5239
5240,2,5240
5241,22,5241
5242,22,5242
5243,2,5243
5244,2,5244
5245,22,5245
5246,4,5246
5247,2,5247
5248,25,5248
5249,12,5249
5250,9,5250
5251,28,5251
5252,15,5252
5253,4,5253
5254,5,5254
5255,15,5255
5256,13,5256
5257,9,5257
5258,28,5258
5259,14,5259
5260,13,5260
5261,21,5261
5262,25,5262
5263,22,5263
5264,18,5264
5265,12,5265
5266,13,5266
5267,15,5267
5268,25,5268
5269,9,5269
5270,8,5270
5271,12,5271
5272,15,5272
5273,7,5273
5274,9,5274
5275,23,5275
5276,13,5276
5277,18,5277
5278,18,5278
5279,13,5279
5280,18,5280
5281,12,5281
5282,5,5282
5283,15,5283
5284,18,5284
5285,13,5285
5286,28,5286
5287,18,5287
5288,22,5288
5289,15,5289
5290,9,5290
5291,25,5291
5292,10,5292
5293,14,5293
5294,8,5294
5295,14,5295
5296,13,5296
5297,7,5297
5298,9,5298
5299,2,5299
5300,18,5300
5301,13,5301
5302,22,5302
5303,13,5303
5304,9,5304
5305,15,5305
5306,5,5306
5307,22,5307
5308,2,5308
5309,8,5309
5310,22,5310
5311,13,5311
5312,9,5312
5313,22,5313
5314,14,5314
5315,15,5315
5316,3,5316
5317,2,5317
5318,25,5318
5319,14,5319
5320,5,5320
5321,25,5321
5322,3,5322
5323,23,5323
5324,21,5324
5325,3,5325
5326,25,5326
5327,20,5327
5328,13,5328
5329,9,5329
5330,9,5330
5331,13,5331
5332,13,5332
5333,14,5333
5334,5,5334
5335,14,5335
5336,23,5336
5337,5,5337
5338,15,5338
5339,14,5339
5340,23,5340
5341,13,5341
5342,9,5342
5343,26,5343
5344,14,5344
5345,18,5345
5346,15,5346
5347,14,5347
5348,15,5348
5349,5,5349
5350,18,5350
5351,2,5351
5352,26,5352
5353,14,5353
5354,3,5354
5355,9,5355
5356,18,5356
5357,9,5357
5358,23,5358
5359,22,5359
5360,15,5360
5361,8,5361
5362,2,5362
5363,13,5363
5364,7,5364
5365,9,5365
5366,9,5366
5367,4,5367
5368,23,5368
5369,4,5369
5370,13,5370
5371,12,5371
5372,22,5372
5373,21,5373
5374,26,5374
5375,18,5375
5376,2,5376
5377,14,5377
5378,13,5378
5379,10,5379
5380,4,5380
5381,19,5381
5382,10,5382
5383,14,5383
5384,15,5384
5385,18,5385
5386,14,5386
5387,15,5387
5388,15,5388
5389,18,5389
5390,28,5390
5391,15,5391
5392,22,5392
5393,13,5393
5394,2,5394
5395,15,5395
5396,2,5396
5397,13,5397
5398,9,5398
5399,9,5399
5400,8,5400
5401,2,5401
5402,9,5402
5403,25,5403
5404,25,5404
5405,14,5405
5406,13,5406
5407,13,5407
5408,18,5408
5409,9,5409
5410,12,5410
5411,22,5411
5412,14,5412
5413,18,5413
5414,5,5414
5415,13,5415
5416,7,5416
5417,15,5417
5418,9,5418
5419,14,5419
5420,15,5420
5421,14,5421
5422,12,5422
5423,2,5423
5424,10,5424
5425,25,5425
5426,22,5426
5427,14,5427
5428,2,5428
5429,14,5429
5430,27,5430
5431,13,5431
5432,26,5432
5433,14,5433
5434,25,5434
5435,8,5435
5436,5,5436
5437,4,5437
5438,13,5438
5439,13,5439
5440,20,5440
5441,13,5441
5442,15,5442
5443,9,5443
5444,14,5444
5445,9,5445
5446,20,5446
5447,2,5447
5448,9,5448
5449,14,5449
5450,22,5450
5451,14,5451
5452,20,5452
5453,14,5453
5454,10,5454
5455,18,5455
5456,14,5456
5457,14,5457
5458,26,5458
5459,14,5459
5460,26,5460
5461,23,5461
5462,22,5462
5463,12,5463
5464,9,5464
5465,14,5465
5466,14,5466
5467,14,5467
5468,8,5468
5469,13,5469
5470,15,5470
5471,18,5471
5472,26,5472
5473,22,5473
5474,14,5474
5475,9,5475
5476,14,5476
5477,15,5477
5478,22,5478
5479,14,5479
