metadata_index,dim1,dim2
2924,-10.1301155,-8.230758
2925,19.865013,54.344673
2926,-34.116703,-27.958164
2927,23.169504,44.46889
2928,-11.573576,-10.966029
2929,-11.5642185,-11.886873
2930,23.18028,-0.99639106
2931,15.307848,-29.994387
2932,13.208985,-25.086912
2933,12.350707,26.410612
2934,22.958729,-35.48409
2935,-56.02356,-10.182401
2936,-19.60911,19.470196
2937,-23.899817,13.095275
2938,32.05179,-38.08841
2939,-15.629654,-17.856663
2940,25.544952,-1.0103712
2941,1.1992673,-18.719854
2942,13.768472,-25.56206
2943,-11.593132,-12.899876
2944,-0.9717184,17.12506
2945,16.120352,-3.479806
2946,-12.716298,11.52313
2947,-0.7747803,42.904236
2948,-15.955598,-17.846695
2949,0.15929718,-33.17536
2950,20.913681,47.309475
2951,-25.442192,-34.36685
2952,-46.7513,-31.932472
2953,20.826359,47.55211
2954,-9.069877,-13.71946
2955,21.61267,-52.362152
2956,32.819088,24.20432
2957,11.985525,27.293957
2958,-22.291363,8.082023
2959,-11.495141,-15.786662
2960,15.925903,35.434856
2961,55.669243,13.15187
2962,18.398396,-21.126259
2963,25.051138,43.662395
2964,50.4273,15.474513
2965,-48.21605,-42.242367
2966,-11.104222,-32.94296
2967,7.0646977,-20.856915
2968,-33.983624,-7.1357
2969,-21.929945,16.00021
2970,-27.853851,23.194122
2971,-44.028202,-28.569536
2972,15.7785,32.084377
2973,52.5092,14.853558
2974,-25.501902,1.663131
2975,27.182228,28.475811
2976,17.662777,0.9984822
2977,50.9479,21.938461
2978,27.137844,28.58846
2979,15.597221,37.666523
2980,-0.46716595,-34.528152
2981,7.727462,-21.047443
2982,-43.987045,-38.968838
2983,-30.587368,-9.578244
2984,-24.58269,4.31867
2985,52.881634,7.2407503
2986,-12.701393,-12.847429
2987,10.95908,14.840182
2988,37.05199,23.673471
2989,24.2751,43.14784
2990,27.326857,30.386398
2991,-3.4966006,8.856442
2992,-30.289745,-9.506996
2993,22.341581,-49.71056
2994,-17.558453,-1.8644142
2995,53.2321,22.891388
2996,13.558785,34.04742
2997,11.527464,23.643139
2998,-11.5266695,-15.96259
2999,-36.99199,21.56227
3000,52.101177,15.899542
3001,50.450012,15.47033
3002,44.428497,-17.91639
3003,20.637754,26.128084
3004,28.984253,27.75108
3005,-35.193653,-2.5026028
3006,-0.28165856,-17.721802
3007,15.214913,31.783255
3008,-32.754677,-6.7145786
3009,42.500168,-21.0985
3010,13.822089,-0.3972353
3011,31.842318,41.178127
3012,-29.534607,-5.954558
3013,13.7618885,-25.316484
3014,-1.780998,12.772159
3015,-63.171135,1.1226436
3016,33.585857,27.799948
3017,-12.771021,-33.617474
3018,-0.26753527,13.153478
3019,3.3085873,-17.852842
3020,14.693171,-26.030996
3021,15.656978,-36.423145
3022,52.525463,14.10044
3023,3.2602093,10.7192955
3024,25.143349,-39.070488
3025,-1.2510571,12.549496
3026,-11.668961,-32.461502
3027,17.72939,48.01806
3028,4.1560545,-53.07873
3029,-14.207325,-16.119616
3030,3.9680882,-48.49204
3031,21.814568,27.38724
3032,-1.2480074,12.528267
3033,21.750639,-51.68234
3034,-7.954464,-8.083716
3035,-24.47862,8.850538
3036,-34.024284,-28.034744
3037,19.86635,22.074202
3038,31.868687,46.042534
3039,-56.457607,-11.552946
3040,48.209236,-11.83378
3041,51.79437,15.399323
3042,-4.67426,6.6574183
3043,-1.2261641,14.536011
3044,32.10562,0.09414121
3045,-31.762915,-8.5595455
3046,-13.009491,-33.970913
3047,21.807356,-26.760883
3048,7.349339,-5.1831756
3049,-3.132132,14.263316
3050,25.147861,-5.3636947
3051,-31.397133,-9.253248
3052,13.421085,-26.904943
3053,-21.179285,8.630185
3054,29.610271,-3.3178146
3055,23.774351,26.86798
3056,15.647897,-36.124866
3057,13.50232,-36.399754
3058,50.01546,21.780249
3059,-11.352215,-32.247154
3060,7.460877,-5.454728
3061,-48.94229,18.821978
3062,-31.93385,-4.869082
3063,40.683556,2.5532467
3064,16.94882,39.429134
3065,-50.96342,13.528567
3066,-29.339943,-25.670036
3067,-51.181614,-5.0756836
3068,25.8436,22.888222
3069,26.035925,44.50534
3070,-13.0094385,-33.971066
3071,18.608755,52.15574
3072,20.42342,27.02822
3073,25.939787,3.1752627
3074,-25.443666,-34.367706
3075,23.481329,47.325626
3076,22.288088,-49.801678
3077,-34.207508,-28.223019
3078,33.490334,27.662762
3079,-1.8173295,12.912381
3080,-19.235044,19.157534
3081,14.755968,36.697495
3082,27.503899,28.879185
3083,-10.5794935,-32.163464
3084,-25.114403,7.38052
3085,-31.358454,-9.109933
3086,12.223879,-6.2262096
3087,49.056587,-12.360158
3088,-20.604982,5.645475
3089,27.50124,29.674973
3090,3.3805013,-50.95062
3091,-59.842567,-4.487641
3092,15.611039,-36.07987
3093,-9.301696,-15.078339
3094,-14.633704,-16.606888
3095,21.998383,31.947058
3096,55.782146,13.368588
3097,49.761436,20.41533
3098,28.27015,27.218567
3099,23.541939,-33.817444
3100,39.74691,31.576588
3101,13.576722,24.79788
3102,-2.0869923,15.714489
3103,32.104107,-38.019466
3104,27.133907,-38.591824
3105,-34.499542,16.592167
3106,52.591488,20.592688
3107,43.992958,0.8758445
3108,-32.921505,-5.2525215
3109,12.554791,26.299091
3110,-13.0097685,-33.971577
3111,13.137487,-24.933361
3112,-35.32171,-27.460218
3113,23.388988,26.479507
3114,47.738285,-14.756598
3115,43.73983,-8.952635
3116,44.422394,-18.114265
3117,27.589489,-23.914766
3118,-47.437645,-31.464489
3119,3.747805,-51.22631
3120,-15.885897,-17.665005
3121,15.5951185,31.853231
3122,43.660286,-21.632338
3123,-59.623478,-9.824473
3124,7.6441774,-21.066612
3125,32.191273,-38.069782
3126,-17.984713,-4.6346135
3127,57.31038,13.618611
3128,-48.32342,19.123531
3129,24.14599,24.51948
3130,18.165586,-21.344467
3131,27.892412,28.613379
3132,-13.53033,0.8548197
3133,-12.664762,-14.883045
3134,-24.721642,10.758842
3135,12.101963,23.533762
3136,22.728613,-35.85554
3137,52.56959,14.87338
3138,44.396057,-19.417177
3139,19.136255,54.089542
3140,13.501227,-36.40026
3141,27.356504,30.547546
3142,-1.3061835,12.602794
3143,-27.319199,-33.302673
3144,22.277922,-49.634254
3145,13.065513,3.3347688
3146,-26.159899,10.032932
3147,10.79605,14.866181
3148,7.021132,-5.31597
3149,18.720947,41.309525
3150,49.57091,20.210905
3151,-33.021606,-4.629784
3152,-32.423424,-5.9920983
3153,57.6635,13.121876
3154,28.620768,27.146126
3155,13.633372,-0.66993797
3156,-46.971825,-31.698608
3157,7.8007793,-21.061054
3158,-15.646594,-17.873571
3159,21.172173,31.029133
3160,-46.972317,-31.69886
3161,17.556988,50.425404
3162,27.527197,42.92326
3163,52.671326,14.455617
3164,13.509032,-26.775297
3165,-34.908424,-2.6401427
3166,-46.141796,-30.433224
3167,-24.817085,4.3359942
3168,0.973652,-10.047223
3169,-24.479948,7.6503983
3170,-12.445706,-33.071407
3171,28.747192,18.25356
3172,25.281769,47.38025
3173,-43.486423,-26.894278
3174,51.19022,21.256721
3175,35.287403,30.536123
3176,-28.919828,-6.385925
3177,17.212368,24.937008
3178,13.799553,-24.267984
3179,11.793938,-52.12807
3180,-46.80604,-40.54615
3181,5.114561,-46.88465
3182,16.254044,51.181244
3183,21.800575,-50.958416
3184,-44.963726,-27.740927
3185,-30.641344,-9.764303
3186,-32.773247,-3.6926358
3187,-2.0553672,16.090317
3188,-2.1528788,15.6653385
3189,-23.083988,9.277444
3190,2.8821354,-20.021683
3191,-45.191296,22.944841
3192,24.070948,8.432713
3193,-15.662381,-17.886808
3194,52.108185,14.906575
3195,17.437483,53.121292
3196,21.63499,52.198513
3197,3.3937855,-21.78347
3198,-11.046158,-31.510462
3199,-23.89743,10.921198
3200,22.896313,-34.317802
3201,-51.297523,-24.576342
3202,-33.14706,-4.924878
3203,19.265865,39.12093
3204,18.555677,27.522507
3205,-3.5736086,8.869287
3206,-15.649499,-17.876232
3207,7.839856,-4.7447767
3208,14.911123,-36.15071
3209,44.723644,-18.571804
3210,12.553158,31.055038
3211,18.181519,-21.248585
3212,-26.976011,14.033196
3213,-2.272805,13.0486555
3214,1.3583282,-18.204416
3215,-1.2996991,-16.550215
3216,52.128822,15.00026
3217,21.680819,25.74206
3218,-53.31852,16.004257
3219,17.298525,1.1937923
3220,14.512614,-25.155115
3221,-32.093445,31.101671
3222,-7.993868,-29.330221
3223,43.37143,-9.227055
3224,-14.272005,-21.181677
3225,10.614417,31.5291
3226,1.4132016,-18.374926
3227,-32.44953,-27.23087
3228,-34.371983,19.409433
3229,40.723915,2.4036505
3230,-44.721573,-27.765696
3231,25.442259,47.555927
3232,14.2870245,29.227789
3233,-33.17301,22.833963
3234,-19.093256,-1.1631106
3235,-2.1115232,12.554369
3236,21.580482,-52.32366
3237,-9.533677,-14.531689
3238,-1.5266504,-37.601616
3239,-24.316648,13.349752
3240,-15.854831,-17.917912
3241,1.0593258,-16.830633
3242,19.26062,39.11688
3243,-3.0570946,14.506063
3244,-4.5391583,5.8387594
3245,-24.012537,13.115918
3246,-14.050543,-13.012799
3247,3.200576,-22.066488
3248,-14.636574,-16.61467
3249,13.636554,-48.589676
3250,37.458378,2.5226629
3251,46.821556,-15.901154
3252,7.864387,-53.218742
3253,25.34757,45.207565
3254,17.296463,0.7943291
3255,-35.17492,-5.3302007
3256,-31.737017,-22.345526
3257,-6.8350816,-29.462345
3258,-16.061068,-8.9410925
3259,-47.28575,22.431778
3260,8.744495,26.483728
3261,36.03158,32.01104
3262,17.174414,-16.85729
3263,-34.259167,-6.694925
3264,22.715574,-30.788368
3265,-31.431238,-9.065915
3266,17.763725,-12.125384
3267,-19.614288,19.468002
3268,14.362845,-24.986523
3269,-8.070895,-32.5699
3270,17.350882,-16.226454
3271,-7.321679,-29.408064
3272,-47.61922,19.129656
3273,22.21857,-49.13637
3274,-0.35523558,-17.71572
3275,26.605377,-31.63286
3276,-20.51286,-2.2490728
3277,-16.50414,-14.983042
3278,-52.697285,-3.643583
3279,-26.9878,13.973459
3280,-31.119375,-25.50164
3281,-2.9502692,12.206736
3282,49.006344,-12.347537
3283,-24.026623,13.118445
3284,56.183178,12.888275
3285,43.732452,-17.239567
3286,-9.764731,30.55855
3287,14.287181,-24.993496
3288,44.300705,-30.347198
3289,14.054133,-24.817324
3290,30.200037,25.922455
3291,-42.63902,-39.515724
3292,23.957031,26.939281
3293,44.118782,-18.601767
3294,29.300556,25.26362
3295,24.836191,48.418083
3296,-4.6199784,6.5281544
3297,-20.073845,-2.9888048
3298,-32.960655,-5.2732973
3299,15.60414,-36.387764
3300,51.53402,20.74122
3301,21.91756,-26.30821
3302,12.536782,-25.898617
3303,20.730167,34.59078
3304,-33.12815,-2.1808183
3305,-36.461426,33.342743
3306,-50.389885,-4.842284
3307,17.063126,39.306644
3308,51.657185,15.378909
3309,39.993008,-9.57731
3310,49.930798,-18.82619
3311,-34.11688,-28.007011
3312,-11.59971,-31.792038
3313,31.058832,0.14874391
3314,13.797509,-27.034214
3315,20.036442,34.371357
3316,-49.052917,18.803753
3317,-32.5445,-5.278227
3318,14.568173,-26.016033
3319,-10.924304,-31.510065
3320,13.432277,25.993713
3321,-13.775611,-14.168557
3322,25.820335,-3.420153
3323,-12.624551,-33.238205
3324,27.557278,-40.402813
3325,-20.755432,-2.245587
3326,27.695955,43.239685
3327,38.482708,-5.774353
3328,0.8992682,-18.564777
3329,11.686063,31.769205
3330,15.915993,33.929317
3331,18.209925,-26.6608
3332,51.54492,15.581908
3333,8.7710905,26.510042
3334,-9.607503,-14.86554
3335,39.79039,34.99767
3336,24.726746,44.76801
3337,-1.6432654,13.022399
3338,29.704142,-2.7246974
3339,50.17414,20.532179
3340,15.611137,36.250614
3341,17.995592,-26.365948
3342,17.915604,37.96654
3343,11.494742,23.647247
3344,23.693798,47.9914
3345,-34.96595,-26.772867
3346,27.333447,24.51863
3347,18.75947,-22.962269
3348,18.190754,52.127613
3349,-4.7067976,5.6353602
3350,-1.7671721,16.761816
3351,14.184281,18.625715
3352,7.593083,-5.504632
3353,52.22036,20.215006
3354,-44.91134,-26.939423
3355,-24.921991,4.182745
3356,29.534077,-3.6144977
3357,-37.631077,-7.5309095
3358,-16.777147,-14.967355
3359,16.059174,45.16424
3360,18.25339,32.960384
3361,-27.502388,-5.715628
3362,-58.055683,-3.7446964
3363,24.082989,-0.81761515
3364,15.274934,39.3665
3365,0.68305063,13.305167
3366,15.01621,-32.11953
3367,15.379603,-36.213017
3368,-38.233322,33.882256
3369,25.031967,51.56066
3370,46.979305,-27.257956
3371,18.08913,35.769764
3372,47.891327,-12.205938
3373,30.96003,23.080957
3374,-32.685287,-21.99101
3375,33.394276,38.89663
3376,13.906611,-48.445072
3377,49.549522,-19.418482
3378,-53.020794,-4.4111333
3379,44.458176,-22.84896
3380,-1.367511,-16.45822
3381,24.877478,43.45503
3382,15.923418,39.18425
3383,34.388725,-24.939226
3384,42.32752,-22.109629
3385,26.104652,44.64867
3386,17.301048,55.924484
3387,49.820305,19.787985
3388,25.91326,-3.0842946
3389,37.90516,36.596004
3390,12.697856,-7.5554175
3391,-39.3471,20.481337
3392,42.783157,-10.615563
3393,16.524336,-45.64773
3394,15.980008,-46.727917
3395,0.4171167,-15.316979
3396,41.769943,-26.499256
3397,-0.21488784,13.122722
3398,-35.26633,-27.521885
3399,23.357862,47.2691
3400,49.65067,22.267925
3401,-32.84697,20.489124
3402,47.233036,-13.744527
3403,18.441113,53.630714
3404,-35.685936,19.218601
3405,22.73885,31.898193
3406,51.632336,14.753078
3407,16.737885,-17.290781
3408,-44.897053,24.031141
3409,47.099106,-14.18601
3410,-1.285819,-16.578985
3411,-38.807053,30.240908
3412,-32.0208,30.362577
3413,26.135551,22.543425
3414,27.146154,-24.459099
3415,34.504066,-24.887909
3416,37.569756,-16.71287
3417,12.9823265,35.32046
3418,32.57542,41.408916
3419,25.433207,47.4054
3420,24.493563,49.49583
3421,21.887999,49.774853
3422,44.349697,-19.23244
3423,22.54154,32.092865
3424,-2.2434318,12.951483
3425,-22.0119,4.0898557
3426,16.62683,-16.8606
3427,47.759193,-24.565191
3428,51.408672,-14.893466
3429,-0.3298547,-50.563194
3430,52.28106,21.851341
3431,44.103397,-26.821867
3432,-34.57826,-27.289818
3433,46.39004,-10.399088
3434,-50.131958,-27.439167
3435,-10.860164,-32.80391
3436,49.084198,-12.48495
3437,18.443348,-25.95263
3438,20.169664,32.877995
3439,16.67821,44.811745
3440,-38.85305,31.331575
3441,11.020244,-25.792072
3442,25.707075,44.14835
3443,13.977625,-43.230614
3444,8.397667,-5.5717797
3445,-39.41121,30.827793
3446,47.889126,-24.093412
3447,21.791843,37.445854
3448,-38.988514,30.898914
3449,-0.3746027,13.94056
3450,45.93911,-17.546432
3451,48.902534,-11.719087
3452,48.060307,-20.184727
3453,17.230349,55.31398
3454,4.9637446,-49.160965
3455,49.575787,22.266079
3456,41.132633,-13.826084
3457,13.6921425,-48.292694
3458,-40.317745,26.687012
3459,19.574383,39.343304
3460,-23.142565,11.185207
3461,-40.126163,26.895199
3462,-34.17796,-2.921969
3463,31.16366,23.514761
3464,51.431347,-14.7513895
3465,-6.1415114,27.738756
3466,49.591705,-19.669523
3467,53.486115,-16.527254
3468,-32.216312,-7.3380075
3469,11.785067,-23.633419
3470,42.16643,-17.555538
3471,15.753613,36.434925
3472,-31.257748,21.119919
3473,52.66723,22.490982
3474,-14.216834,-16.145845
3475,38.997913,-13.248017
3476,45.000595,-21.14468
3477,-30.068192,21.290205
3478,47.332436,22.936853
3479,-2.2510178,12.902558
3480,47.237648,-13.754699
3481,17.77326,42.908875
3482,50.445126,20.538012
3483,25.916115,-3.3893745
3484,-36.499943,20.549541
3485,15.998165,38.778763
3486,32.588352,28.324036
3487,-26.62375,-5.895943
3488,7.795248,-7.9368396
3489,49.97936,-18.73739
3490,19.47999,43.675327
3491,25.508648,33.665142
3492,-43.716,23.642534
3493,54.568657,14.020975
3494,-44.905518,24.256697
3495,51.411217,-14.857969
3496,49.449875,21.54701
3497,16.335968,4.110723
3498,-45.046352,23.730608
3499,26.025112,43.68731
3500,28.790493,18.035372
3501,-14.302665,-21.010027
3502,-6.7550573,28.158249
3503,19.170517,40.737877
3504,3.428163,-25.300087
3505,43.182926,-29.453611
3506,6.5021815,-47.82658
3507,25.878262,-1.0817819
3508,-44.539066,24.452368
3509,28.561934,26.690958
3510,22.33925,31.253353
3511,6.1353717,-23.41037
3512,-12.111225,-32.83642
3513,27.991653,-2.022071
3514,-13.211199,0.8328626
3515,44.051044,-28.214178
3516,1.0318296,-16.829779
3517,46.798504,-19.349861
3518,26.242458,47.150333
3519,23.211433,50.55137
3520,44.996895,-19.689037
3521,43.46921,-30.654747
3522,19.390919,32.281624
3523,17.34175,53.37903
3524,12.885206,35.401756
3525,52.607403,22.169565
3526,47.63035,-24.187653
3527,42.4143,-16.067013
3528,-0.60970086,9.321149
3529,16.504416,-45.671314
3530,51.26312,15.368125
3531,15.656993,35.327805
3532,42.231705,-17.87722
3533,52.866997,22.123236
3534,27.490942,-24.412304
3535,44.792854,-27.24692
3536,4.9619594,-49.26615
3537,50.430634,21.569086
3538,45.07824,-22.470638
3539,26.542652,47.136566
3540,45.589596,-22.506401
3541,29.688684,-3.3549309
3542,-1.3855017,14.043037
3543,39.464203,-21.0611
3544,42.370777,-13.345293
3545,35.70636,25.874142
3546,13.126955,-17.925297
3547,41.257206,-27.972292
3548,6.654119,-48.80592
3549,32.368935,-1.5114572
3550,19.548376,46.01535
3551,-22.310549,8.778581
3552,-36.047726,18.914186
3553,-47.32365,-34.895805
3554,49.45644,22.211117
3555,51.83343,20.576714
3556,15.423,-36.341198
3557,-46.981956,23.08985
3558,41.83547,-17.2028
3559,19.647131,45.626877
3560,-16.875095,-10.07603
3561,15.417207,36.554546
3562,-2.083039,12.530569
3563,13.695101,32.13236
3564,20.365887,31.625006
3565,49.8685,19.497652
3566,16.763184,-45.877308
3567,-53.308662,15.616216
3568,3.0184143,-22.26626
3569,16.763592,34.99722
3570,19.948889,34.145084
3571,-14.362039,-35.254257
3572,-50.303886,-5.3126364
3573,51.408234,20.328606
3574,39.864906,-18.09453
3575,49.362076,22.68921
3576,25.632942,44.228596
3577,26.136486,-1.6610633
3578,47.320023,-18.976902
3579,-33.845013,21.438978
3580,48.06029,-20.400675
3581,-49.68123,-17.329369
3582,-58.13527,-3.173897
3583,19.9415,31.483791
3584,22.734522,43.103924
3585,-35.349678,-9.968563
3586,30.12601,-25.015661
3587,-25.500696,1.6535373
3588,41.72393,-30.569992
3589,-32.84359,-5.7375383
3590,32.88856,41.01254
3591,7.7715197,-7.783323
3592,-21.284906,8.833577
3593,25.723282,46.428455
3594,-39.41149,30.440351
3595,19.44212,44.34483
3596,48.83777,22.249533
3597,3.9925766,-1.0563499
3598,-53.739986,16.100058
3599,-11.274682,-32.367054
3600,25.955437,-3.9932735
3601,37.29648,-17.001335
3602,31.060251,0.12964886
3603,20.288898,45.08891
3604,13.450856,35.621025
3605,-48.00319,22.407505
3606,-54.026257,16.706963
3607,28.904116,-24.58252
3608,51.342545,15.394457
3609,52.010227,21.816605
3610,13.683497,-25.36494
3611,21.55845,37.92187
3612,-56.889027,-11.913841
3613,51.539684,20.685669
3614,-15.939493,-17.718096
3615,43.34527,-27.673063
3616,38.66886,30.272541
3617,-34.259922,-3.121087
3618,12.651277,36.280468
3619,24.764784,20.55068
3620,17.930557,55.03484
3621,15.864124,43.414593
3622,-45.279358,23.281029
3623,-25.951654,8.310572
3624,18.406843,43.374775
3625,37.08447,-17.939138
3626,35.841427,36.92551
3627,49.298206,21.222973
3628,49.68083,21.794462
3629,43.64825,-12.369306
3630,-39.632805,30.5385
3631,24.731108,-40.274727
3632,13.462101,31.47329
3633,35.81891,39.586456
3634,52.66769,22.47679
3635,39.34383,34.31288
3636,-47.284157,22.2644
3637,26.484148,-26.355375
3638,49.34317,20.804665
3639,-23.870451,17.86343
3640,-54.42598,15.321851
3641,37.466625,25.152998
3642,47.716442,-22.291605
3643,-53.55602,16.129917
3644,-32.010906,-5.4542866
3645,-39.261223,21.78516
3646,13.299119,-6.617668
3647,16.517818,44.23676
3648,12.633298,-47.404877
3649,16.474566,37.845116
3650,41.847286,-30.414335
3651,-31.30679,21.034027
3652,37.90673,36.59487
3653,26.088705,22.41731
3654,47.97885,26.12928
3655,17.399529,42.334743
3656,-21.103756,4.19494
3657,-32.87995,-6.705138
3658,15.348951,24.823864
3659,25.289387,46.678722
3660,44.76828,-21.082628
3661,22.93605,32.295303
3662,31.267725,23.200586
3663,-12.887658,-13.158136
3664,33.060036,39.330128
3665,52.680935,-14.629233
3666,-1.3624127,-16.473885
3667,51.489746,20.685877
3668,33.81704,23.645123
3669,25.80445,26.543743
3670,17.04458,-16.183231
3671,28.25173,18.09188
3672,52.8682,7.2423882
3673,-13.401552,-12.301004
3674,48.899757,23.466364
3675,-0.33293858,-17.73755
3676,52.51661,7.0554943
3677,25.863071,47.38563
3678,44.270805,-20.107576
3679,49.285835,21.13356
3680,19.378643,45.179123
3681,25.132223,-5.5008073
3682,13.1867695,-50.558628
3683,49.08367,22.326118
3684,20.118599,34.413372
3685,44.268974,-21.576275
3686,47.5834,-19.699125
3687,15.6261015,37.089542
3688,49.688175,-21.037092
3689,15.562446,36.229298
3690,51.65973,15.647902
3691,22.710478,32.503113
3692,42.324978,-17.739597
3693,41.445072,-30.32755
3694,54.925713,-12.40561
3695,42.8668,-19.106009
3696,51.12431,20.963123
3697,49.865986,20.552332
3698,19.594664,-20.783024
3699,-15.793164,-17.70792
3700,-16.755127,-1.6014882
3701,37.57841,34.712036
3702,35.26627,31.026897
3703,12.998235,-50.791378
3704,34.574974,26.149605
3705,-48.752216,18.368998
3706,-38.972225,30.802004
3707,13.354684,-50.482376
3708,-10.786715,-32.83254
3709,21.92622,32.136364
3710,20.787504,35.35532
3711,15.890493,-15.5389385
3712,35.1806,26.911308
3713,37.260353,35.560078
3714,23.393204,-22.722904
3715,21.627008,25.62966
3716,47.21744,-18.365316
3717,15.040869,-31.822783
3718,-15.356071,-12.225123
3719,48.569786,22.259077
3720,21.223661,32.183056
3721,-32.762554,31.45452
3722,24.764502,-40.30324
3723,-30.787952,20.849403
3724,26.52193,44.731018
3725,37.412697,-16.731413
3726,15.224291,-36.304604
3727,-13.713733,-34.403893
3728,6.187891,-23.73217
3729,32.395153,-1.6154513
3730,-16.005215,-9.785905
3731,23.069769,32.424934
3732,37.13914,-18.12557
3733,33.70693,38.765316
3734,51.46556,14.652782
3735,28.999504,18.25324
3736,25.135914,46.990387
3737,-15.358364,-12.225164
3738,13.16424,-50.60838
3739,28.349812,45.165688
3740,-45.603275,24.804781
3741,22.01519,26.526552
3742,20.981533,32.076363
3743,-11.90941,-10.70033
3744,29.342747,24.876947
3745,-31.774319,23.03981
3746,-6.0907793,27.736403
3747,33.666534,22.903276
3748,-15.652267,-10.279454
3749,24.313437,-0.86761016
3750,49.98753,21.483967
3751,-20.44515,-7.4276166
3752,-6.046727,27.660767
3753,-61.498596,-5.692463
3754,-13.6125345,-11.437362
3755,-0.38612008,-17.735262
3756,21.522978,25.964071
3757,30.061396,42.227726
3758,-12.112064,-32.836163
3759,16.714638,-25.92758
3760,23.177847,50.310444
3761,-29.016426,8.230683
3762,-52.3857,-15.933374
3763,12.4296665,-7.421516
3764,0.7305772,13.279161
3765,17.790457,43.008347
3766,17.973757,43.085217
3767,28.511055,18.106255
3768,49.4299,22.841671
3769,18.68974,54.362614
3770,37.26529,24.05342
3771,10.786518,-25.398344
3772,22.901232,50.680794
3773,-2.0925355,12.51265
3774,17.078718,50.400795
3775,25.534529,47.574512
3776,29.353418,18.197517
3777,26.15673,22.419724
3778,4.253763,-53.139942
3779,44.330334,-28.282177
3780,-13.735405,-10.9584255
3781,20.148943,27.542875
3782,26.640839,22.782629
3783,51.785343,15.654721
3784,-11.648364,-11.846263
3785,45.079372,-19.40229
3786,-13.517825,-11.788786
3787,47.6886,-15.795129
3788,43.861923,-21.621603
3789,-38.620712,20.344072
3790,27.982035,28.687727
3791,19.795351,3.843303
3792,44.675716,-17.669737
3793,26.503538,39.17235
3794,-33.844536,20.914726
3795,-11.71446,-34.787342
3796,36.01792,25.902515
3797,37.30561,35.460472
3798,31.221804,-0.8969764
3799,49.535484,19.549171
3800,-32.869785,-6.6604195
3801,-18.00915,-12.829572
3802,37.30476,35.46074
3803,15.287208,36.020817
3804,48.767303,-26.068684
3805,-45.029022,-3.3787522
3806,19.610273,45.21957
3807,-8.690291,-34.74673
3808,-30.41201,21.429136
3809,52.82012,22.28997
3810,-32.68701,21.293701
3811,21.799726,38.050182
3812,-44.56127,-27.964077
3813,-38.89819,21.669695
3814,22.64841,31.730665
3815,41.552666,-16.951683
3816,47.65325,-18.55486
3817,19.416553,39.652733
3818,-32.818935,-5.308307
3819,-47.510284,-34.969814
3820,-37.61826,20.594204
3821,-35.67732,19.562862
3822,17.617014,39.55589
3823,-14.958898,-11.125516
3824,0.5545906,12.057595
3825,-0.30355492,13.806953
3826,34.033363,39.907055
3827,-31.308033,21.400593
3828,22.823067,31.994158
3829,26.015516,47.55954
3830,14.783949,-48.090576
3831,24.83264,31.858988
3832,-32.767395,20.398718
3833,-35.31631,19.873446
3834,50.828484,-16.769579
3835,23.806732,47.644157
3836,35.663795,36.96186
3837,26.185606,47.38933
3838,24.831068,46.518623
3839,45.48341,-23.026495
3840,29.790813,-2.693908
3841,50.466972,20.541037
3842,-38.140636,29.773857
3843,44.81506,-21.479158
3844,-33.00727,-8.012215
3845,-34.01312,-28.1535
3846,38.59784,26.859932
3847,29.061007,44.916733
3848,-50.97662,-5.2452273
3849,21.117884,24.603922
3850,-13.263614,0.69005066
3851,21.21211,30.557217
3852,-25.50095,1.6495031
3853,34.438915,28.265512
3854,-53.273186,15.870647
3855,-40.17827,26.587238
3856,19.894749,38.210052
3857,-25.136185,14.200234
3858,-30.629454,-25.256102
3859,-12.2840805,-19.893679
3860,46.146473,-9.560099
3861,-32.928577,21.1198
3862,-50.845264,13.036471
3863,49.301075,22.022943
3864,20.23505,32.248028
3865,49.3215,14.70249
3866,-40.49877,21.164528
3867,46.09414,-9.854686
3868,49.206875,23.17873
3869,48.118477,22.48801
3870,-30.410786,-5.5005074
3871,45.843983,-17.624874
3872,-47.51054,-34.975693
3873,43.93143,-15.148815
3874,-13.341634,-10.868764
3875,25.965643,43.42163
3876,37.25354,35.551914
3877,25.316307,-5.3963747
3878,36.891083,23.731096
3879,31.192196,41.46015
3880,9.261524,-8.851544
3881,-30.34389,21.002394
3882,-32.283882,25.904081
3883,20.387352,32.753292
3884,10.038197,-23.177908
3885,49.52714,22.363308
3886,-52.89232,15.442583
3887,19.760937,34.559353
3888,33.9494,39.025803
3889,13.724141,-44.227608
3890,-0.13694075,-50.574783
3891,26.276031,-31.527279
3892,16.296455,-45.570812
3893,-12.50874,-19.998354
3894,-33.40645,21.395454
3895,47.533176,-25.521145
3896,25.735064,-3.6242192
3897,25.630354,47.09681
3898,-31.046474,-6.0316043
3899,34.678574,37.018
3900,37.08817,23.681574
3901,-50.433094,17.873604
3902,49.849064,19.054487
3903,39.582565,-21.213697
3904,16.35773,50.78487
3905,43.420315,-28.172163
3906,-18.827158,-1.2675389
3907,51.096592,17.971254
3908,-13.452046,-13.2606
3909,-13.7092285,-16.980734
3910,-7.9968596,-29.297844
3911,52.817818,13.4878025
3912,-0.53124243,14.679111
3913,10.8048725,-42.928864
3914,43.993526,-20.101503
3915,29.539076,26.582312
3916,17.131855,43.844643
3917,-1.0987442,13.677481
3918,-13.091293,-16.220106
3919,0.8089757,16.852125
3920,-36.010246,19.526718
